Timestamp,participacion,s1_edad,s1_genero,s1_experiencia_clinica,s1_educacion,s1_titulo_terciario,s1_titulo,s1_no_titulo_universitario,s1_horas_semana_pacientes_atendidos,s1_contexto_trabajo,s1_orientacion_teo,s1_marco_teo_terapia_basada_arte,s1_marco_teo_psa,s1_marco_teo_tcc,s1_marco_teo_humanista,s1_marco_teo_eclectico,s2_evidencia_cientifica,s2_experiencia_personal,s2_entrenamiento_clinica,s2_tratamiento_preferencia_consultantes,s2_intuicion,s2_terapia_personal,s3_tratamiento_personal_consultantes,s3_investigacion_empirica_ensayos_controlados,s3_supervision,s3_estudios_de_caso,s3_discusion_pares,s3_libros,s3_observaciones_casos_clinicos,s3_medidas_resultado,s3_guias_manuales_clinicos,s4_apertura_terapias_desarrolladas_por_investigadores,s4_actualizacion_info_cientifica,s4_formacion_enfasis_investigacion,s4_supervisores_terapia_evidencia_requerimiento,s4_tratamientos_cientificos_eficientes,s4_atraer_consultantes_con_tbe,s4_hallazgos_cientificos_practica_diaria,s4_nueva_terapia_intento,s4_interes_aprender_tbe,s4_tratamientos_utilizados_base_empirica,s4_complejidad_consultantes_ensayos_clinicos,s4_consultantes_prefieren_otros_tratamientos,s4_terapia_manualizada,s4_diagnosticos_utilizados_son_simples,s4_tratamientos_preferencia_no_probados_ensayo_controlado,s4_enfoque_tratamiento_individual,s4_no_tiempo_aprender_tbe,s4_capacitacion_tbe_demasiado_dinero,s4_no_saber_tbe,s4_entrenamiento_clinico_no_info_tbe,s4_alianza_terapeutica_mas_importante,s4_terapias_igualmente_efectivas,s4_empleador_no_fondos_capacitacion_tbe,s4_exp_clinica_mas_importante_que_evidencia_cientifica,claridad_preguntas,claridad_preguntas_comentario,pregunta_inapropiada,pregunta_inapropiada_comentario,preguntas_adicionales,preguntas_adicionales_sugerencias,comentario_extra,formacion_publica_vs_privada,¿Le parecieron claras todas las preguntas?.1,"En el caso de que haya respondido NO, ¿cuál/es no le parecieron CLARAS y por qué?.1",¿Cree que alguna pregunta es inapropiada?.1,"En el caso de que haya respondido SÍ, ¿cuál/es no le parecieron APROPIADAS y por qué?",¿Considera que se podrían hacer otras preguntas que aporten información valiosa a lo que se intenta estudiar?.1,"En el caso de que haya respondido SÍ, ¿cuál/es?.1",¿Le gustaría agregar otro comentario?.1,provincia_residencia,consentimiento_informado
2/27/2023 0:45:56,Sí,25.0,Masculino,0.9,Licenciatura de Grado,,Lic. en Psicología,,24.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta, Terapia Analítico Funcional",,,7.0,7.0,7.0,5.0,6.0,4.0,6.0,7.0,4.0,4.0,4.0,7.0,1.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,3.0,6.0,6.0,3.0,7.0,1.0,7.0,1.0,6.0,4.0,1.0,7.0,5.0,,,,,,,,Pública,,,,,,,,Córdoba,5.0
2/27/2023 4:52:04,Sí,48.0,Femenino,20.0,Carrera de Especialización,,Lic. en Psicología,,20.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,1.0,1.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,7.0,4.0,5.0,7.0,4.0,4.0,1.0,4.0,4.0,7.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,4.0,,,,,,,,Pública,,,,,,,No,Provincia de Buenos Aires,7.0
2/27/2023 12:26:04,Sí,26.0,Femenino,1.6,Licenciatura de Grado,,Lic. en Psicología,,20.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso",,,7.0,7.0,7.0,1.0,1.0,1.0,5.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,4.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,2.0
2/27/2023 13:30:12,Sí,28.0,Femenino,2.0,Carrera de Especialización,,Lic. en Psicología,,25.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso",,,7.0,7.0,7.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,4.0,5.0,6.0,7.0,7.0,3.0,7.0,7.0,6.0,6.0,4.0,7.0,7.0,7.0,4.0,6.0,5.0,4.0,7.0,2.0,6.0,1.0,4.0,4.0,1.0,0.0,2.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
2/27/2023 13:32:01,Sí,27.0,Masculino,1.6,Licenciatura de Grado,,Lic. en Psicología,,6.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso, Terapia basada en Mindfulness",,,5.0,6.0,3.0,3.0,4.0,1.0,2.0,2.0,6.0,2.0,6.0,6.0,4.0,2.0,2.0,7.0,6.0,2.0,6.0,7.0,6.0,6.0,5.0,7.0,7.0,5.0,4.0,3.0,3.0,0.0,5.0,1.0,7.0,1.0,5.0,2.0,2.0,5.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,5.0
2/27/2023 13:50:10,Sí,33.0,Femenino,1.9,Licenciatura de Grado,,Lic. en Psicología,,25.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Terapias Cognitivas/Comportamentales, Psicoanálisis",5.0,5.0,5.0,3.0,3.0,7.0,4.0,1.0,7.0,2.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,5.0,5.0,3.0,4.0,7.0,1.0,5.0,1.0,5.0,6.0,4.0,0.0,5.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
2/27/2023 21:23:37,Sí,28.0,Femenino,1.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,6.0,7.0,5.0,3.0,1.0,1.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,1.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,6.0,1.0,1.0,3.0,2.0,7.0,3.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
2/27/2023 22:14:48,Sí,40.0,Femenino,16.0,Carrera de Especialización,,Lic. en Psicología,,35.0,"Ámbito Público (hospital u otro), Ámbito Privado, Obra Social o Prepaga",Psicodinámica,,,,,,4.0,6.0,7.0,3.0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0,4.0,1.0,7.0,7.0,8.0,1.0,1.0,8.0,1.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,1.0,8.0,1.0,8.0,7.0,7.0,7.0,7.0,,,,,,,,Pública,,,,,,,"Las terapias psicodinamicas y el psicoanálisis contemporáneo son absolutamente basadas en la evidencia, y apuntan a la profundidad del trabajo con el inconsciente (que va mucho más allá de lo reprimido teorizado por Freud y Lacan)",Ciudad Autónoma de Buenos Aires (CABA),2.0
2/27/2023 23:28:19,Sí,40.0,Femenino,0.0,Carrera de Especialización,,Lic. en Psicología,,0.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,Psicoanálisis,5.0,3.0,2.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,6.0,4.0,5.0,7.0,7.0,7.0,4.0,7.0,8.0,0.0,7.0,7.0,4.0,0.0,6.0,1.0,1.0,8.0,4.0,4.0,4.0,8.0,7.0,,,,,,,,Pública,,,,,,,No,Ciudad Autónoma de Buenos Aires (CABA),7.0
2/28/2023 13:47:01,Sí,48.0,Prefiero no decirlo,10.4,Carrera de Especialización,,Lic. en Terapia Ocupacional,,30.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Humanista, Terapias Cognitivas/Comportamentales, Terapias Basadas en Arte, Sistémica",4.0,7.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,4.0,4.0,4.0,4.0,6.0,1.0,6.0,4.0,7.0,7.0,1.0,5.0,4.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
2/28/2023 19:44:07,Sí,39.0,Masculino,15.8,Carrera de Especialización,,Lic. en Psicología,,40.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso",,,5.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,5.0,5.0,6.0,0.0,0.0,6.0,4.0,5.0,5.0,3.0,5.0,2.0,5.0,2.0,7.0,6.0,6.0,0.0,4.0,4.0,0.0,2.0,4.0,6.0,1.0,3.0,4.0,3.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,6.0
3/1/2023 10:36:03,Sí,28.0,Masculino,3.0,Carrera de Especialización,,Lic. en Psicología,,15.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia de Aceptación y Compromiso,,,7.0,7.0,7.0,4.0,0.0,1.0,5.0,7.0,7.0,4.0,5.0,6.0,1.0,4.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,2.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
3/1/2023 11:43:57,Sí,38.0,Género no Binario,4.3,Licenciatura de Grado,,Lic. en Psicología,,24.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual, Terapia Interpersonal",,,7.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,3.0,5.0,1.0,6.0,1.0,7.0,1.0,7.0,4.0,1.0,7.0,2.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
3/1/2023 12:45:49,Sí,28.0,Femenino,0.6,Licenciatura de Grado,,Lic. en Psicología,,14.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta",,,7.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,6.0,5.0,7.0,0.0,6.0,7.0,4.0,7.0,6.0,0.0,7.0,7.0,6.0,0.0,7.0,6.0,6.0,3.0,0.0,4.0,2.0,7.0,2.0,6.0,2.0,7.0,4.0,1.0,0.0,3.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,6.0
3/1/2023 16:25:33,Sí,29.0,Femenino,4.0,Carrera de Especialización,,Lic. en Psicología,,7.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual, Terapia basada en Mindfulness",,,7.0,6.0,4.0,3.0,3.0,3.0,7.0,6.0,7.0,4.0,6.0,5.0,2.0,4.0,4.0,6.0,7.0,3.0,7.0,7.0,4.0,7.0,4.0,7.0,7.0,6.0,2.0,2.0,5.0,1.0,4.0,6.0,6.0,1.0,4.0,3.0,1.0,0.0,1.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
3/1/2023 21:17:34,Sí,27.0,Femenino,5.0,Carrera de Especialización,Licenciada en psicología posgrado en trastornos de ansiedad ,Lic. en Psicología,,10.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta",,,7.0,7.0,6.0,6.0,2.0,7.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,7.0,2.0,5.0,6.0,6.0,2.0,2.0,4.0,2.0,1.0,4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),6.0
3/2/2023 2:07:30,Sí,24.0,Masculino,0.6,Licenciatura de Grado,,Lic. en Psicología,,20.0,Obra Social o Prepaga,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta",,,7.0,4.0,5.0,2.0,4.0,0.0,7.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,7.0,8.0,4.0,7.0,7.0,4.0,5.0,7.0,7.0,7.0,4.0,0.0,7.0,4.0,1.0,6.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
3/2/2023 15:08:40,Sí,46.0,Masculino,20.0,Máster,Lic en psicología ,Lic. en Psicología,,20.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Racional Emotiva,,,7.0,5.0,5.0,4.0,3.0,7.0,5.0,6.0,3.0,7.0,6.0,7.0,5.0,7.0,7.0,7.0,8.0,4.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,7.0,1.0,6.0,1.0,1.0,3.0,2.0,2.0,4.0,,,,,,,,Privada,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),1.0
3/3/2023 8:15:43,Sí,25.0,Masculino,0.3,Licenciatura de Grado,,Lic. en Psicología,,2.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,1.0,4.0,5.0,6.0,4.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,2.0,6.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
3/3/2023 8:54:14,Sí,39.0,Femenino,15.0,Doctorado,,Lic. en Psicología,,16.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,6.0,5.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,5.0,7.0,2.0,5.0,7.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,1.0,3.0,6.0,1.0,3.0,3.0,7.0,1.0,1.0,1.0,2.0,7.0,3.0,,,,,,,,,,,,,,,,Misiones,5.0
3/3/2023 20:13:54,Sí,27.0,Femenino,0.8,Licenciatura de Grado,,Lic. en Psicología,,34.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso",,,7.0,7.0,5.0,5.0,5.0,5.0,7.0,1.0,7.0,1.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,6.0,1.0,5.0,2.0,1.0,4.0,2.0,,,,,,,,Privada,,,,,,,,Provincia de Buenos Aires,7.0
3/4/2023 9:44:21,Sí,25.0,Femenino,0.1,Licenciatura de Grado,,Lic. en Psicología,,10.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta",,,7.0,7.0,7.0,1.0,2.0,7.0,6.0,3.0,7.0,3.0,6.0,7.0,1.0,2.0,7.0,4.0,7.0,7.0,1.0,6.0,7.0,7.0,4.0,7.0,7.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
3/4/2023 11:52:04,Sí,27.0,Femenino,3.0,Carrera de Especialización,Especialista en clinica de niños y adolescentes cognitiva conductual ,Lic. en Psicología,,25.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Racional Emotiva, Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual, Terapia Analítico Funcional, Terapia basada en Mindfulness",,,7.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,6.0,3.0,6.0,7.0,2.0,6.0,6.0,7.0,7.0,3.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,2.0,2.0,4.0,1.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,5.0
3/7/2023 8:59:25,Sí,31.0,Masculino,6.0,Carrera de Especialización,,Lic. en Psicología,,40.0,"Ámbito Público (hospital u otro), Ámbito Privado",Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso",,,7.0,6.0,5.0,4.0,2.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0,4.0,5.0,7.0,4.0,7.0,4.0,4.0,6.0,4.0,6.0,2.0,6.0,7.0,7.0,4.0,4.0,6.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,1.0,7.0,4.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
3/7/2023 10:04:15,Sí,31.0,Femenino,6.1,Licenciatura de Grado,,Lic. en Psicología,,25.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Racional Emotiva, Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual, Terapia basada en Mindfulness",,,6.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,7.0,6.0,3.0,6.0,6.0,4.0,7.0,5.0,2.0,7.0,6.0,5.0,3.0,7.0,7.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0,,,,,,,,Pública,,,,,,,"Muchos practicantes de las nuevas corrientes en psicoterapia basada en evidencia consideran que son una mejoría y avance por sobre los modelos anteriores. La realidad es que no acumulan más ensayos controlados que, por ejemplo, la TCC estándar. Por lo que sí, utilizo marcos de tercera generación, pero como una forma diferente de expresar los procesos básicos conocidos hasta su desarrollo. Es decir, que una terapia tenga uno o dos estudios a favor de su eficacia no lo vuelve una terapia eficaz (o más que lo que ya se conoce).",Provincia de Buenos Aires,7.0
3/7/2023 19:02:21,Sí,35.0,Femenino,6.0,Grado y Posgrados,"Licenciada en Psicología, Posgrados en género, cognitiva, forense",Lic. en Psicología,,35.0,"Ámbito Público (hospital u otro), Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,7.0,7.0,4.0,,,,,,,,Privada,,,,,,,Consentimiento informado cuando se trabaja con menores utilizo. En las que respondí 4 es porque considero ambas importantes y no comparables entre sí,Córdoba,7.0
3/7/2023 22:14:18,Sí,35.0,Femenino,1.4,Licenciatura de Grado,,Lic. en Psicología,,20.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Psicodinámica, Psicoanálisis",4.0,6.0,6.0,5.0,1.0,7.0,7.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,1.0,4.0,7.0,7.0,0.0,7.0,,,,,,,,Pública,,,,,,,"Repuestas muy contrapuestas. Agregaría la opción  ""parcialmente de acuerdo"" por ejemplo. ",Ciudad Autónoma de Buenos Aires (CABA),7.0
3/7/2023 22:35:23,Sí,35.0,Masculino,5.4,Carrera de Especialización,,Lic. en Psicología,,40.0,"Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,Lacaniano,,,,4.0,5.0,7.0,3.0,1.0,5.0,4.0,1.0,7.0,4.0,7.0,7.0,6.0,5.0,4.0,7.0,7.0,3.0,1.0,5.0,4.0,6.0,7.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,4.0,1.0,8.0,1.0,1.0,4.0,5.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,7.0
3/8/2023 0:21:02,Sí,43.0,Femenino,5.0,Licenciatura de Grado,,Lic. en Psicología,,35.0,Ámbito Privado,Emdr/ cognitiva ,,,,,,7.0,7.0,7.0,2.0,6.0,1.0,5.0,7.0,4.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,6.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,3.0,2.0,2.0,4.0,1.0,6.0,1.0,6.0,1.0,7.0,6.0,2.0,3.0,5.0,,,,,,,,Pública,,,,,,,,Córdoba,7.0
3/11/2023 14:13:48,Sí,30.0,Femenino,2.0,Licenciatura de Grado,,Lic. en Psicología,,30.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,Terapia Cognitiva,,,7.0,5.0,5.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,7.0,2.0,5.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,4.0,4.0,5.0,1.0,4.0,1.0,5.0,2.0,7.0,2.0,1.0,7.0,2.0,,,,,,,,Privada,,,,,,,,Misiones,7.0
3/11/2023 15:10:01,Sí,27.0,Masculino,0.5,Licenciatura de Grado,,Lic. en Psicología,,9.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta",,,7.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,1.0,1.0,4.0,7.0,1.0,4.0,1.0,4.0,4.0,1.0,7.0,1.0,,,,,,,,Pública,,,,,,,,"Ciudad Autónoma de Buenos Aires (CABA), Provincia de Buenos Aires",7.0
3/11/2023 15:35:38,Sí,30.0,Femenino,4.0,Máster,,Lic. en Psicología,,40.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual, Terapia basada en Mindfulness",,,7.0,7.0,7.0,7.0,6.0,7.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),4.0
3/11/2023 15:52:35,Sí,26.0,Femenino,0.3,Licenciatura de Grado,,Lic. en Psicología,,9.0,Ámbito Privado,Ecléctico (más de una de estas opciones),,,,,"Terapias Cognitivas/Comportamentales, Psicoanálisis, Sistémica",7.0,5.0,5.0,1.0,4.0,5.0,2.0,5.0,6.0,4.0,6.0,3.0,5.0,2.0,6.0,5.0,8.0,2.0,0.0,6.0,3.0,7.0,4.0,7.0,4.0,6.0,2.0,4.0,4.0,2.0,6.0,2.0,4.0,1.0,8.0,3.0,4.0,8.0,5.0,,,,,,,,Pública,,,,,,,,Provincia de Buenos Aires,2.0
3/11/2023 18:27:01,Sí,26.0,Femenino,0.6,Licenciatura de Grado,Lic. En Psicología ,Lic. en Psicología,,18.0,Ámbito Privado,Psicoanálisis,,Freudiano,,,,4.0,6.0,6.0,3.0,7.0,0.0,6.0,3.0,6.0,3.0,5.0,6.0,6.0,3.0,5.0,5.0,7.0,0.0,0.0,6.0,7.0,7.0,5.0,7.0,7.0,4.0,0.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,7.0,4.0,4.0,7.0,4.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),6.0
3/12/2023 11:40:54,Sí,30.0,Femenino,2.7,Licenciatura de Grado,,Lic. en Psicología,,25.0,"Ámbito Privado, Obra Social o Prepaga",Terapias Cognitivas/Comportamentales,,,"Terapia de Conducta, Terapia de Aceptación y Compromiso, Terapia Dialéctico Conductual, Terapia Analítico Funcional",,,7.0,1.0,1.0,1.0,5.0,4.0,7.0,1.0,5.0,0.0,5.0,5.0,1.0,1.0,6.0,7.0,7.0,1.0,7.0,6.0,4.0,7.0,2.0,7.0,7.0,5.0,5.0,0.0,5.0,0.0,2.0,3.0,6.0,0.0,6.0,2.0,1.0,0.0,2.0,,,,,,,,Pública,,,,,,,,Córdoba,5.0
3/12/2023 12:21:02,Sí,39.0,Masculino,9.0,Licenciatura de Grado,,Lic. en Psicología,,48.0,"Ámbito Público (hospital u otro), Ámbito Privado, Obra Social o Prepaga",Psicoanálisis,,Lacaniano,,,,1.0,3.0,1.0,3.0,3.0,7.0,7.0,1.0,7.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,4.0,7.0,1.0,1.0,8.0,4.0,4.0,7.0,0.0,7.0,4.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),1.0
3/16/2023 9:45:11,Sí,45.0,Femenino,2.0,Licenciatura de Grado,,Lic. en Psicología,,20.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Terapia Cognitiva, Terapia de Aceptación y Compromiso, Terapia basada en Mindfulness",,,7.0,3.0,7.0,7.0,0.0,7.0,4.0,4.0,1.0,1.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,Pública,,,,,,,,Ciudad Autónoma de Buenos Aires (CABA),7.0
3/17/2023 11:05:33,Sí,25.0,Femenino,0.3,Licenciatura de Grado,,Lic. en Psicología,,2.0,Ámbito Privado,Terapias Cognitivas/Comportamentales,,,"Análisis Conductual Aplicado, Terapia Cognitiva, Terapia de Conducta, Terapia Dialéctico Conductual",,,7.0,7.0,6.0,5.0,1.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,5.0,1.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,Pública,,,,,,,"No
","Ciudad Autónoma de Buenos Aires (CABA), Entre Ríos",7.0
